record_id,canonical_layup_hash,equivalence_group_hash,layup_deg,n_plies,thickness_mm,areal_mass_kg_m2,material_id,fidelity,split,balanced,symmetric,max_contiguity,max_disorientation_deg,min_orientation_fraction,rule_valid,count_0,count_p45,count_m45,count_90,xiA1,xiA2,xiA3,xiA4,xiD1,xiD2,xiD3,xiD4,A11_N_per_m,A12_N_per_m,A16_N_per_m,A22_N_per_m,A26_N_per_m,A66_N_per_m,D11_N_m,D12_N_m,D16_N_m,D22_N_m,D26_N_m,D66_N_m,Ex_GPa,Ey_GPa,Gxy_GPa,nu_xy,beam_EIx_N_m2,beam_EIy_N_m2,Nx_tsai_hill_capacity_N_per_m,Nx_max_stress_capacity_N_per_m,Ny_tsai_hill_capacity_N_per_m,Ny_max_stress_capacity_N_per_m,Nxy_tsai_hill_capacity_N_per_m,Nxy_max_stress_capacity_N_per_m,Mx_tsai_hill_capacity_N,Mx_max_stress_capacity_N,My_tsai_hill_capacity_N,My_max_stress_capacity_N,Mxy_tsai_hill_capacity_N,Mxy_max_stress_capacity_N
NEX-000041,3fcb3b0b2fc6ece6759886bd0f49a55434fac8f256d27ab172054b72486553bf,3fcb3b0b2fc6ece6759886bd0f49a55434fac8f256d27ab172054b72486553bf,-45;0;45;90;45;-45;-45;45;90;45;0;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,-7.816403185e-17,-0.3333333333,-6.938893904e-17,-4.082155997e-17,0.1944444444,-0.2592592593,-0.2222222222,-4.875908552e-17,134770602.4,60221404.12,-8.381903172e-09,134770602.4,-4.656612873e-09,64260146.46,68.4779337,22.96594764,-7.534610606,42.10679658,-7.534610606,24.58686107,49.14927964,49.14927964,29.2815628,0.4468437704,1.711948342,1.052669914,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,536.3415767,646.7131555,278.8716133,287.5553111,271.9645456,311.9955462
NEX-000042,7678d9431faf75934a19f062a47c0bc87c584da05c89e451d961d906032d9fd8,7678d9431faf75934a19f062a47c0bc87c584da05c89e451d961d906032d9fd8,-45;0;45;90;90;0;0;90;90;45;0;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,-1.336751831e-16,0.3333333333,-9.714451465e-17,-8.164311994e-17,0.1666666667,-0.1851851852,-0.25,-6.009840774e-17,161756149.7,33235856.8,-1.210719347e-08,161756149.7,-5.587935448e-09,37274599.14,67.79765995,21.76256874,-8.476436932,45.19382813,-8.476436932,23.38348217,70.59602611,70.59602611,16.98499888,0.2054688917,1.694941499,1.129845703,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,530.9958653,660.7093906,305.3447749,314.0792873,249.5574287,282.7018666
NEX-000043,c189e6b0e6dfb9da64221f6b7df225afc1a3b13a7f9fb67b73028f92f276fa5f,c189e6b0e6dfb9da64221f6b7df225afc1a3b13a7f9fb67b73028f92f276fa5f,-45;0;90;0;0;45;45;0;0;90;0;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,validation,True,True,2,90,0.1666666667,True,6,2,2,2,0.3333333333,0.3333333333,-1.110223025e-16,-4.082155997e-17,0.2314814815,0.1481481481,-0.4166666667,-9.298244216e-17,218076895.3,33235856.8,-1.210719347e-08,105435404.2,-8.381903172e-09,37274599.14,77.60805453,16.34736368,-14.12739489,46.21384368,-14.12739489,17.9682771,94.59760869,45.73587263,16.98499888,0.3152248247,1.940201363,1.155346092,1593680.892,1638570.662,744749.3098,749390.3288,553393.0713,724662.0598,475.9945625,539.7695393,238.7008645,263.1543315,127.5664321,135.4430814
NEX-000044,04b5dc5a8b5398fd1409db18a2edaf7a12911e04537ee53b146d9d4278aa04e1,04b5dc5a8b5398fd1409db18a2edaf7a12911e04537ee53b146d9d4278aa04e1,-45;0;90;0;45;0;0;45;0;90;0;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,test,True,True,2,90,0.1666666667,True,6,2,2,2,0.3333333333,0.3333333333,-6.938893904e-17,-4.082155997e-17,0.2037037037,0.09259259259,-0.3888888889,-8.958064549e-17,218076895.3,33235856.8,-8.381903172e-09,105435404.2,-4.656612873e-09,37274599.14,74.8218677,17.24989785,-13.18556856,47.19496215,-13.18556856,18.87081128,94.59760869,45.73587263,16.98499888,0.3152248247,1.870546693,1.179874054,1593680.892,1638570.662,744749.3098,749390.3288,553393.0713,724662.0598,495.1807351,585.3046493,269.4377319,299.1212201,148.4850166,159.0537365
NEX-000045,c26e29cf06f3acd2d6e9fd090ea671eac224b7da75618646da24690bf854ceca,c26e29cf06f3acd2d6e9fd090ea671eac224b7da75618646da24690bf854ceca,-45;0;90;0;45;90;90;45;0;90;0;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,-8.775092811e-18,0.3333333333,-5.551115123e-17,-8.164311994e-17,0.1944444444,0.09259259259,-0.3888888889,-9.071457771e-17,161756149.7,33235856.8,-8.381903172e-09,161756149.7,-9.313225746e-10,37274599.14,74.19398349,17.24989785,-13.18556856,47.82284637,-13.18556856,18.87081128,70.59602611,70.59602611,16.98499888,0.2054688917,1.854849587,1.195571159,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,489.3813529,577.2878346,274.1705104,304.239089,148.9982875,159.6682461
NEX-000046,5cf77b2e7c543c20e7c7485f93ec24ad76a766930023c9f00d95582bfc3915fc,5cf77b2e7c543c20e7c7485f93ec24ad76a766930023c9f00d95582bfc3915fc,-45;0;90;0;90;45;45;90;0;90;0;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,test,True,True,2,90,0.1666666667,True,4,2,2,4,-3.653066843e-17,0.3333333333,-8.326672685e-17,-8.164311994e-17,0.1666666667,0.1481481481,-0.4166666667,-1.009199677e-16,161756149.7,33235856.8,-1.210719347e-08,161756149.7,-4.656612873e-09,37274599.14,73.21286501,16.34736368,-14.12739489,50.6090332,-14.12739489,17.9682771,70.59602611,70.59602611,16.98499888,0.2054688917,1.830321625,1.26522583,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,439.4642103,494.7274984,269.8394729,298.0751009,131.1106301,139.5524633
NEX-000047,86bc759372c2a961172e60a43dc1b1b7f11abcea976999503bdcd3d0cb63230c,86bc759372c2a961172e60a43dc1b1b7f11abcea976999503bdcd3d0cb63230c,-45;0;90;45;-45;45;45;-45;45;90;0;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,-2.265288062e-17,-0.3333333333,-1.110223025e-16,-4.082155997e-17,0.1111111111,-0.09259259259,-0.3611111111,-8.617884883e-17,134770602.4,60221404.12,-1.210719347e-08,134770602.4,-8.381903172e-09,64260146.46,65.53457828,20.25834511,-12.24374223,50.46535706,-12.24374223,21.87925854,49.14927964,49.14927964,29.2815628,0.4468437704,1.638364457,1.261633927,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,464.4948091,587.0945955,329.2056092,339.6827687,194.5249482,210.9065803
NEX-000048,8edbc9bd4dc21673c5453026feb8d3517cd20f2241e6ea5d8762d55948774d15,8edbc9bd4dc21673c5453026feb8d3517cd20f2241e6ea5d8762d55948774d15,-45;0;90;45;0;90;90;0;45;90;0;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,-8.775092811e-18,0.3333333333,-5.551115123e-17,-8.164311994e-17,0.1388888889,-0.01851851852,-0.3333333333,-8.391098439e-17,161756149.7,33235856.8,-8.381903172e-09,161756149.7,-9.313225746e-10,37274599.14,68.62160983,19.05496621,-11.30191591,49.78508332,-11.30191591,20.67587963,70.59602611,70.59602611,16.98499888,0.2054688917,1.715540246,1.244627083,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,497.2139093,628.3289556,328.910267,340.4619011,190.6903985,208.6287785
NEX-000049,9a5c74f00dc424327d44a86a6f175ab8b1a4d2f1d2c83a4c1391e3ad729e3e4a,9a5c74f00dc424327d44a86a6f175ab8b1a4d2f1d2c83a4c1391e3ad729e3e4a,-45;0;90;45;45;-45;-45;45;45;90;0;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,-2.265288062e-17,-0.3333333333,-2.775557562e-17,-4.082155997e-17,0.1111111111,-0.09259259259,-0.3055555556,-7.93752555e-17,134770602.4,60221404.12,-4.656612873e-09,134770602.4,-9.313225746e-10,64260146.46,65.53457828,20.25834511,-10.36008958,50.46535706,-10.36008958,21.87925854,49.14927964,49.14927964,29.2815628,0.4468437704,1.638364457,1.261633927,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,488.697589,602.9534494,342.6682222,352.044405,214.8122265,237.8432365
NEX-000050,7af6ce9f338f770df59124c8e837470b81224b81d69dd98752f92db1e2587385,7af6ce9f338f770df59124c8e837470b81224b81d69dd98752f92db1e2587385,-45;0;90;45;90;0;0;90;45;90;0;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,-9.204181966e-17,0.3333333333,-5.551115123e-17,-8.164311994e-17,0.08333333333,-0.01851851852,-0.3333333333,-9.071457771e-17,161756149.7,33235856.8,-8.381903172e-09,161756149.7,-9.313225746e-10,37274599.14,64.85430453,19.05496621,-11.30191591,53.55238862,-11.30191591,20.67587963,70.59602611,70.59602611,16.98499888,0.2054688917,1.621357613,1.338809715,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,461.4389293,580.8069625,360.804185,372.029899,192.3130536,210.7672624
NEX-000051,611964d8db64e781ba7bda3ad9d271a6629482fac60585912341a34f454a453b,611964d8db64e781ba7bda3ad9d271a6629482fac60585912341a34f454a453b,-45;0;90;90;0;45;45;0;90;90;0;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,-3.653066843e-17,0.3333333333,-8.326672685e-17,-8.164311994e-17,0.05555555556,0.1481481481,-0.4166666667,-1.145271544e-16,161756149.7,33235856.8,-1.210719347e-08,161756149.7,-4.656612873e-09,37274599.14,65.67825441,16.34736368,-14.12739489,58.1436438,-14.12739489,17.9682771,70.59602611,70.59602611,16.98499888,0.2054688917,1.64195636,1.453591095,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,380.4084321,424.5246803,324.2217407,359.6844126,134.3327399,143.3329128
NEX-000052,3e1ef9e8b78b4085582664826e110ffdfdf50a6c3f1d8a8ecdcde63784412eb7,3e1ef9e8b78b4085582664826e110ffdfdf50a6c3f1d8a8ecdcde63784412eb7,-45;0;90;90;45;0;0;45;90;90;0;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,4,2,2,4,-9.204181966e-17,0.3333333333,-4.163336342e-17,-8.164311994e-17,0.02777777778,0.09259259259,-0.3888888889,-1.111253577e-16,161756149.7,33235856.8,-8.381903172e-09,161756149.7,-9.313225746e-10,37274599.14,62.89206758,17.24989785,-13.18556856,59.12476228,-13.18556856,18.87081128,70.59602611,70.59602611,16.98499888,0.2054688917,1.572301689,1.478119057,1164122.133,1177471.644,1164122.133,1177471.644,553393.0713,724662.0598,391.9738884,450.8466764,361.5932947,397.3599662,153.9293644,165.6369816
NEX-000053,433ddc624bb62a7518cba54b5ca5b4544044edd6bdd6eaf91ce36de18a452de4,433ddc624bb62a7518cba54b5ca5b4544044edd6bdd6eaf91ce36de18a452de4,-45;0;90;90;45;90;90;45;90;90;0;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,test,True,True,2,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,-2.775557562e-17,-1.224646799e-16,0.01851851852,0.09259259259,-0.3888888889,-1.122592899e-16,105435404.2,33235856.8,-8.381903172e-09,218076895.3,2.793967724e-09,37274599.14,62.26418336,17.24989785,-13.18556856,59.75264649,-13.18556856,18.87081128,45.73587263,94.59760869,16.98499888,0.1524043011,1.556604584,1.493816162,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,386.8550074,444.5212909,366.603916,402.6026626,153.9841278,165.7039551
NEX-000054,1a06d00051575b796fc4c932de5bbd63421a459c446084e0e59d5c1ace244aca,1a06d00051575b796fc4c932de5bbd63421a459c446084e0e59d5c1ace244aca,-45;0;90;90;90;45;45;90;90;90;0;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,validation,True,True,3,90,0.1666666667,True,2,2,2,6,-0.3333333333,0.3333333333,-5.551115123e-17,-1.224646799e-16,-0.009259259259,0.1481481481,-0.4166666667,-1.224646799e-16,105435404.2,33235856.8,-1.210719347e-08,218076895.3,-9.313225746e-10,37274599.14,61.28306489,16.34736368,-14.12739489,62.53883332,-14.12739489,17.9682771,45.73587263,94.59760869,16.98499888,0.1524043011,1.532076622,1.563470833,744749.3098,749390.3288,1593680.892,1638570.662,553393.0713,724662.0598,347.3669041,386.2178052,356.72453,397.0110079,134.7135577,143.7826601
NEX-000055,7a09cd9f24539d1e63932a1b1152c292759db50b5d24f6c1b7b28c7afe170543,7a09cd9f24539d1e63932a1b1152c292759db50b5d24f6c1b7b28c7afe170543,-45;45;-45;0;45;90;90;45;0;-45;45;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,7.081923622e-17,-0.3333333333,-1.387778781e-16,-4.082155997e-17,0.08333333333,-0.8148148148,-0.2777777778,-3.515189886e-17,134770602.4,60221404.12,-1.303851604e-08,134770602.4,-9.313225746e-09,64260146.46,51.91798132,31.99128942,-9.418263257,40.61606541,-9.418263257,33.61220284,49.14927964,49.14927964,29.2815628,0.4468437704,1.297949533,1.015401635,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,256.5746967,265.7572529,200.732216,227.5591092,357.774266,401.1180756
NEX-000056,3e884e921a58b6d97fd74492dc83e54c2feb4f185ecdba71331ba2644c55eb89,3e884e921a58b6d97fd74492dc83e54c2feb4f185ecdba71331ba2644c55eb89,-45;45;-45;0;90;45;45;90;0;-45;45;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,4.30636606e-17,-0.3333333333,-1.665334537e-16,-4.082155997e-17,0.05555555556,-0.7592592593,-0.3055555556,-4.535728886e-17,134770602.4,60221404.12,-1.676380634e-08,134770602.4,-1.303851604e-08,64260146.46,50.93686284,31.08875524,-10.36008958,43.40225224,-10.36008958,32.70966867,49.14927964,49.14927964,29.2815628,0.4468437704,1.273421571,1.085056306,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,276.9730915,297.0128151,233.0878303,267.3575194,337.4891881,374.140395
NEX-000057,afd757b0710fc3ec48679f648338adee38cb3a75c7d6db37b6a553f70844c529,afd757b0710fc3ec48679f648338adee38cb3a75c7d6db37b6a553f70844c529,-45;45;-45;45;0;90;90;0;45;-45;45;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,test,True,True,2,90,0.1666666667,True,2,4,4,2,7.592193122e-17,-0.3333333333,-1.387778781e-16,-4.082155997e-17,0.02777777778,-0.9259259259,-0.2222222222,-2.834830554e-17,134770602.4,60221404.12,-1.303851604e-08,134770602.4,-9.313225746e-09,64260146.46,46.34560766,33.79635777,-7.534610606,42.57830236,-7.534610606,35.4172712,49.14927964,49.14927964,29.2815628,0.4468437704,1.158640191,1.064457559,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,187.3610986,192.9744918,174.0121877,183.5251798,405.6510657,468.7296676
NEX-000058,25a0aaf71142d453f54da93c0e5e95ff074bf219667c059da674d0063c8745a4,25a0aaf71142d453f54da93c0e5e95ff074bf219667c059da674d0063c8745a4,-45;45;-45;45;90;0;0;90;45;-45;45;-45,12,2.19456,3.4674048,IM7_8552_NCAMP_RTD_MEASURED_V1,F0_CLT,train,True,True,2,90,0.1666666667,True,2,4,4,2,-7.34479563e-18,-0.3333333333,-1.387778781e-16,-4.082155997e-17,-0.02777777778,-0.9259259259,-0.2222222222,-3.515189886e-17,134770602.4,60221404.12,-1.303851604e-08,134770602.4,-9.313225746e-09,64260146.46,42.57830236,33.79635777,-7.534610606,46.34560766,-7.534610606,35.4172712,49.14927964,49.14927964,29.2815628,0.4468437704,1.064457559,1.158640191,841802.8469,892568.6475,841802.8469,892568.6475,954030.9119,1249292.847,174.0121877,183.5251798,187.3610986,192.9744918,405.6510657,468.7296676
